name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02975-D08_20250531_160500.wav,30.0,20250531_160530,20250531_160530.flac,0.19820747,0.13620643,0.053643357,0.034750026,0.011637375,0.0034632883,0.038227655,0.19820747,0.053643357,0.038227655,-51.15858459472656
SMA02975-D08_20250531_161000.wav,0.0,20250531_161000,20250531_161000.flac,0.48746055,0.36776805,0.013173524,0.0089202365,0.0037090904,0.00078856345,0.04585386,0.48746055,0.013173524,0.04585386,-54.56843566894531
SMA02975-D08_20250531_161000.wav,30.0,20250531_161030,20250531_161030.flac,0.009384913,0.02027156,0.043545544,0.1375386,0.0093263965,0.004757945,0.010115685,0.02027156,0.1375386,0.010115685,-43.808929443359375
SMA02975-D08_20250531_161500.wav,0.0,20250531_161500,20250531_161500.flac,0.0029065374,0.004528567,0.40913713,0.02288008,0.0049169175,0.003170431,0.011845645,0.004528567,0.40913713,0.011845645,-41.32853698730469
SMA02975-D08_20250531_161500.wav,30.0,20250531_161530,20250531_161530.flac,0.0003778441,0.00042558403,0.5133934,0.008323478,0.0035235605,0.0014895372,0.006096834,0.00042558403,0.5133934,0.006096834,-42.07592010498047
SMA02975-D08_20250531_162000.wav,0.0,20250531_162000,20250531_162000.flac,0.0046653263,0.007122899,0.25407037,0.0728927,0.013060792,0.0057321214,0.009348049,0.007122899,0.25407037,0.013060792,-42.92447662353516
SMA02975-D08_20250531_162000.wav,30.0,20250531_162030,20250531_162030.flac,0.0031085252,0.0049148253,0.11939952,0.048679143,0.015072126,0.0042357524,0.01198994,0.0049148253,0.11939952,0.015072126,-49.15670776367188
SMA02975-D08_20250531_162500.wav,0.0,20250531_162500,20250531_162500.flac,0.0020172468,0.0027713769,0.08002742,0.03973375,0.017623061,0.0070938384,0.014940411,0.0027713769,0.08002742,0.017623061,-51.95928192138672
SMA02975-D08_20250531_162500.wav,30.0,20250531_162530,20250531_162530.flac,0.002092444,0.0034061829,0.00681044,0.020142779,0.01564166,0.0030965675,0.019063307,0.0034061829,0.020142779,0.019063307,-56.17659759521485
SMA02975-D08_20250531_163000.wav,0.0,20250531_163000,20250531_163000.flac,0.00081975554,0.00086760224,0.259623,0.020218764,0.016597753,0.009232219,0.009772416,0.00086760224,0.259623,0.016597753,-47.24651336669922
SMA02975-D08_20250531_163000.wav,30.0,20250531_163030,20250531_163030.flac,0.0024257484,0.004271928,0.2685982,0.035020303,0.009706239,0.008270601,0.014715326,0.004271928,0.2685982,0.014715326,-46.251930236816406
SMA02975-D08_20250531_163500.wav,0.0,20250531_163500,20250531_163500.flac,0.00040742027,0.0005140045,0.505891,0.010711408,0.0073677124,0.0037986506,0.00986167,0.0005140045,0.505891,0.00986167,-45.6246337890625
SMA02975-D08_20250531_163500.wav,30.0,20250531_163530,20250531_163530.flac,0.0019663854,0.0034566312,0.34538737,0.055337925,0.0055955173,0.0032865314,0.009314504,0.0034566312,0.34538737,0.009314504,-37.62125015258789
SMA02975-D08_20250531_164000.wav,0.0,20250531_164000,20250531_164000.flac,0.002943571,0.0047011757,0.072661586,0.050430026,0.016048366,0.00764068,0.013088401,0.0047011757,0.072661586,0.016048366,-48.29818344116211
SMA02975-D08_20250531_164000.wav,30.0,20250531_164030,20250531_164030.flac,0.00076204154,0.0012307005,0.3526241,0.019441571,0.008963084,0.0033825822,0.008119745,0.0012307005,0.3526241,0.008963084,-46.096309661865234
SMA02975-D08_20250531_164500.wav,0.0,20250531_164500,20250531_164500.flac,0.00023248415,0.00036387998,0.6284273,0.0053310296,0.0033894547,0.00148381,0.0055398936,0.00036387998,0.6284273,0.0055398936,-39.33234024047852
SMA02975-D08_20250531_164500.wav,30.0,20250531_164530,20250531_164530.flac,0.0007181229,0.0016689133,0.29992774,0.02904447,0.006824811,0.0059387973,0.010599063,0.0016689133,0.29992774,0.010599063,-39.400482177734375
SMA02975-D08_20250531_165000.wav,0.0,20250531_165000,20250531_165000.flac,0.0030192682,0.0042608376,0.19380923,0.03187071,0.00729479,0.004375339,0.009530665,0.0042608376,0.19380923,0.009530665,-49.41606140136719
SMA02975-D08_20250531_165000.wav,30.0,20250531_165030,20250531_165030.flac,0.004509106,0.007706345,0.24966362,0.05050334,0.0070311013,0.005424535,0.006975782,0.007706345,0.24966362,0.0070311013,-40.843238830566406
SMA02975-D08_20250531_165500.wav,0.0,20250531_165500,20250531_165500.flac,0.027119009,0.026878435,0.0025206832,0.03131008,0.0071108025,0.0020413597,0.02394866,0.027119009,0.03131008,0.02394866,-52.68152618408203
SMA02975-D08_20250531_165500.wav,30.0,20250531_165530,20250531_165530.flac,0.006246553,0.0108059645,0.018278155,0.060234692,0.010578256,0.0047053075,0.015908094,0.0108059645,0.060234692,0.015908094,-51.64776611328125
SMA02975-D08_20250531_170000.wav,0.0,20250531_170000,20250531_170000.flac,0.0017157282,0.0025025522,0.12525663,0.014405668,0.014957473,0.0035625699,0.010531531,0.0025025522,0.12525663,0.014957473,-47.95419692993164
SMA02975-D08_20250531_170000.wav,30.0,20250531_170030,20250531_170030.flac,0.0017193846,0.0035305761,0.025065405,0.08301393,0.01195137,0.0073976764,0.0111652315,0.0035305761,0.08301393,0.01195137,-48.71971893310547
SMA02975-D08_20250531_170500.wav,0.0,20250531_170500,20250531_170500.flac,0.0022183743,0.003003866,0.018951537,0.024291314,0.013452579,0.0056178225,0.026763009,0.003003866,0.024291314,0.026763009,-51.553009033203125
SMA02975-D08_20250531_170500.wav,30.0,20250531_170530,20250531_170530.flac,0.0026359805,0.0037700925,0.06337362,0.03439687,0.016451795,0.0047245896,0.015778858,0.0037700925,0.06337362,0.016451795,-50.57911682128906
SMA02975-D08_20250531_171000.wav,0.0,20250531_171000,20250531_171000.flac,0.0014774651,0.003457507,0.14045854,0.020534616,0.0054618795,0.0026971675,0.016004767,0.003457507,0.14045854,0.016004767,-35.76935195922852
SMA02975-D08_20250531_171000.wav,30.0,20250531_171030,20250531_171030.flac,0.0007188791,0.0007995947,0.34395579,0.021662796,0.01439126,0.0064701783,0.010261229,0.0007995947,0.34395579,0.01439126,-44.85456466674805
SMA02975-D08_20250531_171500.wav,0.0,20250531_171500,20250531_171500.flac,0.0057617812,0.007898745,0.0037746048,0.033847652,0.012402379,0.004094769,0.020587161,0.007898745,0.033847652,0.020587161,-53.77754974365234
SMA02975-D08_20250531_171500.wav,30.0,20250531_171530,20250531_171530.flac,0.003508418,0.005816424,0.0041362224,0.02691665,0.012964046,0.0018984716,0.017207116,0.005816424,0.02691665,0.017207116,-56.98123550415039
SMA02975-D08_20250531_172000.wav,0.0,20250531_172000,20250531_172000.flac,0.0051464303,0.010000906,0.010018644,0.109679505,0.018251397,0.0039941254,0.014960079,0.010000906,0.109679505,0.018251397,-52.1627197265625
SMA02975-D08_20250531_172000.wav,30.0,20250531_172030,20250531_172030.flac,0.0017127629,0.0019705156,0.007974325,0.015239323,0.014252012,0.0022980638,0.021740625,0.0019705156,0.015239323,0.021740625,-56.00252151489258
SMA02975-D08_20250531_172500.wav,0.0,20250531_172500,20250531_172500.flac,0.0017987972,0.0027516752,0.10382163,0.05671124,0.016158838,0.010932964,0.011922424,0.0027516752,0.10382163,0.016158838,-48.66694641113281
SMA02975-D08_20250531_172500.wav,30.0,20250531_172530,20250531_172530.flac,0.004601128,0.010205152,0.024730382,0.030812366,0.011076218,0.0071207476,0.015264954,0.010205152,0.030812366,0.015264954,-49.06919479370117
SMA02975-D08_20250531_173000.wav,0.0,20250531_173000,20250531_173000.flac,0.0015382657,0.0022141596,0.15688545,0.03765478,0.017316649,0.008428478,0.012138133,0.0022141596,0.15688545,0.017316649,-46.93343734741211
SMA02975-D08_20250531_173000.wav,30.0,20250531_173030,20250531_173030.flac,0.0091098705,0.02717677,0.00496554,0.11857846,0.010145954,0.004841195,0.009828955,0.02717677,0.11857846,0.010145954,-46.37294006347656
SMA02975-D08_20250531_173500.wav,0.0,20250531_173500,20250531_173500.flac,0.0008419232,0.001600603,0.30881706,0.019643888,0.011244931,0.0061241514,0.0076238904,0.001600603,0.30881706,0.011244931,-42.21317672729492
SMA02975-D08_20250531_173500.wav,30.0,20250531_173530,20250531_173530.flac,0.0009068923,0.0022063765,0.08134419,0.04108365,0.006165882,0.013796643,0.011678548,0.0022063765,0.08134419,0.013796643,-43.61823272705078
SMA02975-D08_20250531_174000.wav,0.0,20250531_174000,20250531_174000.flac,0.002489724,0.005132594,0.022317585,0.09636301,0.022464665,0.008525068,0.012246563,0.005132594,0.09636301,0.022464665,-49.69960021972656
SMA02975-D08_20250531_174000.wav,30.0,20250531_174030,20250531_174030.flac,0.0054373406,0.011737375,0.063230835,0.19834505,0.015249402,0.0051400647,0.01197164,0.011737375,0.19834505,0.015249402,-34.149696350097656
SMA02975-D08_20250531_174500.wav,0.0,20250531_174500,20250531_174500.flac,0.0016394093,0.002536555,0.44252527,0.03276293,0.010509224,0.002757035,0.010722206,0.002536555,0.44252527,0.010722206,-44.94563674926758
SMA02975-D08_20250531_174500.wav,30.0,20250531_174530,20250531_174530.flac,0.0019462736,0.0035666346,0.054558173,0.05977338,0.025234742,0.0080751125,0.014085376,0.0035666346,0.05977338,0.025234742,-48.98775100708008
SMA02975-D08_20250531_175000.wav,0.0,20250531_175000,20250531_175000.flac,0.002297186,0.005235237,0.055613577,0.09111647,0.012122379,0.0057335594,0.008560783,0.005235237,0.09111647,0.012122379,-43.92146301269531
SMA02975-D08_20250531_175000.wav,30.0,20250531_175030,20250531_175030.flac,0.005969407,0.011499961,0.06592811,0.21219763,0.01670743,0.0052535306,0.009476658,0.011499961,0.21219763,0.01670743,-36.43390274047852
SMA02975-D08_20250531_175500.wav,0.0,20250531_175500,20250531_175500.flac,0.0031718777,0.005459588,0.025317157,0.110061914,0.009017743,0.003784717,0.008530834,0.005459588,0.110061914,0.009017743,-44.751930236816406
SMA02975-D08_20250531_175500.wav,30.0,20250531_175530,20250531_175530.flac,0.0020815847,0.004200554,0.0770872,0.08857026,0.009541637,0.0041275066,0.007892709,0.004200554,0.08857026,0.009541637,-40.18336868286133
SMA02975-D08_20250531_180000.wav,0.0,20250531_180000,20250531_180000.flac,0.10002748,0.095380075,0.18163407,0.04126142,0.015780488,0.005580677,0.018046921,0.10002748,0.18163407,0.018046921,-49.547508239746094
SMA02975-D08_20250531_180000.wav,30.0,20250531_180030,20250531_180030.flac,0.004873119,0.014191358,0.06653456,0.10964284,0.009767019,0.0047815535,0.0109485425,0.014191358,0.10964284,0.0109485425,-46.37214279174805
