datetime,name,start,energy_10_20KHz,dB,ndsi_N,aci_N,BI_N,EAS_N,ECV_N,EPS_N,ndsi_W,aci_W,BI_W,EAS_W,ECV_W,EPS_W,ACT,POWERB_126,POWERB_251,POWERB_501,POWERB_1k,POWERB_2k,POWERB_4k,POWERB_8k,POWERB_16k
20220410_205512,20220410_205502T.WAV,10.0,8.725254588936824,-60.57020729086207,0.9999726890048738,2027.8009824834344,37.20825405230722,0.1871481337548847,0.24521262555474865,0.34627034868234874,0.9999981167757247,3622.9802811978643,48.36766628726636,0.13561637513502933,0.17809893379893882,0.28102094497527463,0.0,-6.250961498361236,-9.659077958562483,-12.066965014352053,-12.654657475320782,-16.829961672506265,-18.288824551656944,21.98219281407993,32.37260983200563
20220410_205522,20220410_205502T.WAV,20.0,9.324810108488558,-60.39791293708952,0.999974174783836,2007.3151217293396,32.459248152810034,0.1778652954407891,0.23441933732579734,0.34952959811453743,0.9999982430057396,3603.856481508931,42.08654304252625,0.1320312473600036,0.17162074601913657,0.2837836998644089,0.0,-31.922260508388774,-33.93726136114797,-34.03017897517588,-34.64623373611429,-36.12109123416847,-23.268687730981092,22.363062875441457,32.555563049056325
20220410_205532,20220410_205502T.WAV,30.0,8.470733404240336,-60.78809975556159,0.9999700104203699,2003.790618495306,28.10811219275429,0.1575640048325574,0.24994060303504695,0.2681667611728257,0.9999985143565784,3604.3789485118796,36.676610795101844,0.12602459026654467,0.17587515021440292,0.2299623373355295,0.0,-19.952716424097225,-23.612353143575888,-26.47824593110977,-26.281116414286558,-29.771594431222248,-21.342994416850228,19.40063774173954,32.36430773751054
20220410_205542,20220410_205502T.WAV,40.0,31.498193894246487,-61.87248782628143,0.9999686994980482,1975.197471415551,9.23387627828049,0.15581987455320245,0.20191862691824658,0.27521936432627225,0.9999986478005495,3571.9720561253616,15.003130946300088,0.1327036656453192,0.14917752075368007,0.2338359853332539,3.125e-05,-15.444952014266883,-19.470193984811466,-22.43057689155779,-22.670594260116033,-27.116247695712424,-22.316820333659887,15.723864193453132,31.439216469646144
20220410_205552,20220410_205502T.WAV,50.0,7.379385436196934,-58.163795917610265,0.999984219223366,2045.0123609571137,48.55492739843154,0.3454535760949732,0.425983864765744,0.4798063485880947,0.9999981398995889,3651.5261989753994,49.68990011755689,0.26612637956425234,0.38181494009530226,0.4751171550160668,0.0,-13.907053902548288,-17.45937849385871,-20.290441729645202,-20.551881564546658,-24.284475445815016,-22.077230688297394,21.922699627767845,35.27378022993868
20220410_205602,20220410_205502T.WAV,60.0,6.981130508397689,-58.29648235279432,0.9999836163687937,2014.3107064131923,46.832085185268035,0.3118765450609413,0.34847964679289545,0.4315182874746346,0.9999982333739403,3624.3766779600105,48.38556085550445,0.23912659606881104,0.310121442822169,0.42059959917753986,0.0,-19.943118023770264,-24.129954427754324,-27.168552374088286,-28.431737221590062,-31.472390229170863,-22.391978360786542,21.771220380970632,35.12874782611072
20220410_205612,20220410_205502T.WAV,70.0,27.03073048501171,-57.25148787717175,0.9999832317346358,2048.841521482113,12.628510719460241,0.3333226682561383,0.4305518030369384,0.5163827678118058,0.999998158433233,3663.177809927642,14.223930142121946,0.2509325831113881,0.3771994822113336,0.5233669147985488,0.00020833333333333335,-12.312543879226492,-15.585361263339447,-17.983688619174917,-23.242172706340693,-24.872225540195444,-21.15177539900918,22.833575109181247,36.1735325097608
20220410_205622,20220410_205502T.WAV,80.0,16.238668182545926,-59.75372969969798,0.9999790587023986,2021.0554737514087,21.92880265013057,0.24855890930896873,0.3438608365013418,0.3312342239359978,0.9999983770176333,3620.464010134381,24.79038877356745,0.17143782736354152,0.2770602651201488,0.28469037302944855,0.0,-19.162909020020592,-23.278637257565507,-25.78849299844727,-24.69512287465271,-29.45090810111815,-22.263706414999792,19.96097298448989,33.611272244647104
20220410_205632,20220410_205502T.WAV,90.0,23.04164682583178,-60.28410433902884,0.9999782571259411,2012.2587899661162,17.97535630163801,0.22831398036101935,0.3186940524326314,0.3203772390308077,0.9999984566467967,3618.0075719429874,21.84562957299651,0.15795323693772434,0.24398807011179202,0.2632265691735032,3.125e-05,-23.213014412594013,-26.78922383108633,-28.355382630039905,-24.07944314733914,-28.80918010382242,-22.48810267755696,18.12156234537612,33.102668285856424
20220410_205642,20220410_205502T.WAV,100.0,161.81285256935317,-56.6971972175165,0.9999757809585049,2094.1169815317185,2.901845119176663,0.2636399484953462,0.24595544676744596,0.3860890522899372,0.9999986513470649,3771.978008594698,9.375246458683597,0.1828138735209177,0.23627899648342077,0.3455645459164226,0.0011875,-15.054109846304954,-21.003945115162765,-24.226303873394954,-24.432605368269247,-28.369960436242696,-17.51816702831757,21.617419457238128,36.7355704723246
20220410_205652,20220410_205502T.WAV,110.0,7.849560048484662,-57.32539182579494,0.9999845927767005,2020.5371903141388,53.06088829564115,0.32855527713677124,0.3795805174861271,0.5333772248632784,0.9999982520717492,3622.2597861662366,54.688826237596594,0.2541732643411272,0.33609503314469236,0.5401748662613487,0.0,-12.555829035733554,-15.828828658749366,-18.122976074800345,-22.840258387253538,-25.166627795595016,-21.6142383160207,22.899795554635823,36.11449560502149
20220410_205702,20220410_205502T.WAV,120.0,17.291697780627107,-59.3900254646048,0.999981436897681,2016.2198369765408,41.420123772370644,0.25645273943884817,0.331845147851872,0.3715972322262949,0.9999984020161711,3610.762427400775,45.04542379792636,0.18164014479837554,0.2677212466909449,0.3049632061178792,0.0,-23.687227946119833,-29.300413423642205,-30.505048228541824,-36.63038103573961,-34.8949507341004,-23.22062269185851,20.41279634929438,34.00083354435173
20220410_205712,20220410_205502T.WAV,130.0,11.955949771837236,-51.93950956414195,0.9999807163310285,1991.8232966370815,37.55557908551891,0.3439507959359609,0.36262951887795725,0.4050574250637997,0.9999985129500526,3581.7067981051823,64.14325587004184,0.28907162884411197,0.3309589254027724,0.3138401986017645,0.00016666666666666666,-13.740669704638504,-19.484407083109577,-22.599350474859307,-22.005544421794525,-27.268381318369357,-21.96085298383619,17.181397517339395,41.87196901846963
20220410_205722,20220410_205502T.WAV,140.0,29.574384591327064,-48.015521216322185,0.9999596396661885,2124.870864751046,7.755780419081649,0.20144016544458399,0.1812976200667119,0.3731479950583574,0.9999978881109342,3844.271920581432,13.652539343713224,0.1734291339304026,0.149632391988875,0.3298392959532711,0.014229166666666666,-2.005352445687426,-8.928478138269368,-11.87493241609151,-12.250862463509517,-17.111586804599526,-7.652979490329007,28.801570075003497,45.507448543687296
20220410_205732,20220410_205502T.WAV,150.0,30.688446818496104,-42.22010040219088,0.999950865881956,2147.7024826103925,5.850682949503654,0.14954743496659717,0.1575965345383551,0.2951404075834866,0.9999985413568574,3914.5403997032217,15.208761843796015,0.1439796807691216,0.1483311856122349,0.3032674366336151,0.16105208333333335,3.93617732748646,0.4070012844133714,-2.3891713837435087,-3.3495093167998857,-7.289820412962838,0.1322654056493306,36.05910128552959,51.135952366489875
20220410_205742,20220410_205502T.WAV,160.0,112.08594819120486,-45.09834748273906,0.9999331949034658,2249.9279390098354,6.4277679355760915,0.1578011760794804,0.20355573947518302,0.3104210410886016,0.9999987538136912,4071.725163462609,7.271103764202093,0.13846904917340697,0.1624871659800422,0.30965321193432704,0.04060416666666666,-4.307829231738435,-7.897322421280145,-10.783209532382328,-10.49765197018935,-14.871280717111457,0.6814726731473904,33.244361105666485,48.23366672940352
20220410_205752,20220410_205502T.WAV,170.0,143.0929844645279,-43.900901554635034,0.999934338428409,2251.146081136833,4.972406106109801,0.13478316236370613,0.1419404343400229,0.3018115626115766,0.9999989146378762,4126.542403241204,10.59795766690723,0.13522129514033943,0.1414055524965564,0.30560073077767214,0.04219791666666667,-0.7163602239093931,-6.344776766823693,-9.24003094328208,-10.109969975881931,-13.490976366293753,0.940827763433566,35.76666202207206,49.36283629284213
20220410_205802,20220410_205502T.WAV,180.0,81.50200301444406,-45.42603721282765,0.9999447638399812,2178.763184826886,1.2242303789432887,0.15024545754825358,0.15273515532940918,0.29214404657272874,0.9999985917153615,3974.442532408118,6.7690529958422845,0.1472932472470484,0.17666047361343062,0.30455029050305804,0.043729166666666666,-17.534888461139676,-27.3853995221856,-26.63461776780515,-31.310654843771477,-27.328281802839456,-2.9104146869416714,32.53849892735567,47.9673627161481
20220410_205812,20220410_205502T.WAV,190.0,33.00877423679193,-50.46021707442324,0.9999537475808411,2124.922136707233,6.607466040837846,0.15420289346042448,0.15990522829324516,0.28609010267059853,0.9999985423572175,3873.185630316396,12.748723191294774,0.14589469869332172,0.1508536082161368,0.29317540974825995,0.0083125,-4.48508327435102,-7.964169657095389,-10.906050117679293,-12.584983127070423,-16.340745059340353,-8.573791256080108,27.423573442543812,42.90923117102976
20220410_205822,20220410_205502T.WAV,200.0,93.72786416019089,-50.56777194141414,0.999954508605213,2118.1615323547917,1.1563249405762122,0.15479582196179587,0.1895968567140488,0.2795671207984235,0.9999987151775904,3868.0408537947783,4.944378916011741,0.14851012485413106,0.20177673333982782,0.2860552328217062,0.010208333333333333,-10.42815322444584,-13.912163583822277,-16.73599838119919,-19.718314229401603,-21.85307848855833,-9.643108009884063,26.632107360940864,42.85254969493578
20220410_205832,20220410_205502T.WAV,210.0,104.34474305681985,-48.30826828640001,0.9999472544261265,2150.9841483724326,1.997052088175496,0.1447183899039719,0.15749653577097456,0.28108592493901385,0.9999986045846063,3917.454840445809,8.053508185952259,0.14383237034898178,0.1788845100762958,0.29396388631774517,0.013604166666666667,-0.48615049554450906,-3.9347568414221428,-6.737134401168749,-8.422473202347078,-12.347165875419378,-5.860858384249569,30.07559954955237,45.04776525813031
20220410_205842,20220410_205502T.WAV,220.0,51.42341497647777,-47.71204912032398,0.9999507669179561,2196.2947274541025,12.496116626685929,0.15379247268734986,0.16954058905997982,0.29521353966600683,0.9999982676245454,3985.5218160862887,17.863342048559968,0.14521911954046385,0.14763413222865418,0.3000520374838793,0.023229166666666665,-4.724173299411385,-8.593864921057575,-11.629693817061028,-13.59739086141798,-17.286281916751925,-6.001589692571196,30.214101500747432,45.65405838541925
20220410_205852,20220410_205502T.WAV,230.0,49.520600797557506,-50.73778451992894,0.9999491883159656,2238.90578380354,8.59453157435289,0.15070495927433436,0.16822256558938342,0.287439958576034,0.9999984498051979,4061.407244875488,13.087635027379966,0.14158753418329606,0.15015631404168417,0.29858608185707414,0.01109375,-16.98257663706595,-21.228783232886176,-22.253821465826018,-26.30587236551209,-27.160181714204974,-8.58529835187428,27.312647311908975,42.58187730736176
20220410_205902,20220410_205502T.WAV,240.0,101.01691641300975,-49.43223262239049,0.9999500107505869,2233.569202306323,1.8118005046170995,0.15720813448387128,0.1933345974595806,0.2876068355473459,0.9999987238618436,4049.9428800249393,5.606042908009203,0.1540990154470907,0.21583052356160326,0.2874669030173156,0.016833333333333332,-8.854568418018921,-12.355440173653916,-15.158148475970751,-15.016714341120691,-19.10086916336288,-7.137667541438525,28.17979442665393,43.97325645709579
20220410_205912,20220410_205502T.WAV,250.0,168.20589266667602,-47.52532775748189,0.9999330255448995,2156.132869399559,7.900799476339682,0.13770183939084168,0.14374039497025437,0.27809938325508154,0.9999994588058475,3937.375396274301,13.617236374112194,0.12544267757128102,0.12526378338641442,0.29564945245903174,0.017989583333333333,-12.272208765077984,-15.861058324706006,-18.624016582028556,-17.03005460514944,-19.144773905643532,-1.5737648131002588,30.927513320046675,45.624619182565915
20220410_205922,20220410_205502T.WAV,260.0,146.6368758841014,-44.88327970554221,0.9999580841230346,2242.4400736976736,7.3532276935438645,0.214723183234504,0.2674851136537003,0.2782216409604471,0.9999993956263129,4093.8111053878897,12.427321992749523,0.1783917585484721,0.20221273805050932,0.28712572643310486,0.0178125,-7.971552719064562,-12.01333811897026,-15.023111065170202,-16.706312720513413,-18.799566016009898,-2.6902834655956864,31.808726546176057,48.65372168853557
20220410_205932,20220410_205502T.WAV,270.0,133.45777594620455,-52.36571720686755,0.999951944895795,2279.517192957942,7.539480739407302,0.14315533442245254,0.15347291969323085,0.281575915412725,0.9999989309693235,4150.660302928283,11.156077086282213,0.1367385083145869,0.14232926303489235,0.27847434948412686,0.006,-10.520323197184284,-13.9564743692263,-16.707581867023112,-22.535631499582315,-23.604795495527412,-9.70776753560002,26.368773817214283,40.84368084893826
20220410_205942,20220410_205502T.WAV,280.0,258.0429693814983,-52.93608471389069,0.999960517413638,2158.567810625812,5.068228395782732,0.26377972421031826,0.3200143588719817,0.2766140483396706,0.9999992711890692,3933.756235772132,7.2391473941625675,0.20693241457247635,0.2599894126719958,0.25670287726238283,0.00396875,-24.739753346829566,-27.86423492353957,-29.752355785862164,-36.28344630426347,-32.44511908819408,-11.465329196956219,20.941177250448796,40.68091786704702
