name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02943-D02_20240329_165912.wav,60.0,20240329_170012,20240329_170012.flac,0.015671164,0.010541205,0.0037656247,0.023794413,0.0057239393,0.0007752987,0.021899166,0.015671164,0.023794413,0.021899166,-45.08800506591797
SMA02943-D02_20240329_165912.wav,90.0,20240329_170042,20240329_170042.flac,0.0018834011,0.0040455023,0.01308207,0.016904308,0.014605276,0.0021992957,0.028465683,0.0040455023,0.016904308,0.028465683,-46.57778930664063
SMA02943-D02_20240329_165912.wav,120.0,20240329_170112,20240329_170112.flac,0.34169236,0.3634808,0.0044545797,0.0076184445,0.028005261,0.0013447092,0.027469218,0.3634808,0.0076184445,0.028005261,-42.66008377075195
SMA02943-D02_20240329_165912.wav,150.0,20240329_170142,20240329_170142.flac,0.0020151092,0.0027511022,0.0011579627,0.012180528,0.018416446,0.01523352,0.027975924,0.0027511022,0.012180528,0.027975924,-45.52154541015625
SMA02943-D02_20240329_165912.wav,180.0,20240329_170212,20240329_170212.flac,0.012068121,0.023875613,0.0046466202,0.051411048,0.037144993,0.003381253,0.014258363,0.023875613,0.051411048,0.037144993,-44.19499969482422
SMA02943-D02_20240329_165912.wav,210.0,20240329_170242,20240329_170242.flac,0.66716975,0.74070984,0.0013338139,0.0014216406,0.0028413974,0.00023085556,0.015125329,0.74070984,0.0014216406,0.015125329,-40.35291290283203
SMA02943-D02_20240329_165912.wav,240.0,20240329_170312,20240329_170312.flac,0.029989434,0.07919115,0.03702197,0.0116971815,0.0060681133,0.0007009031,0.7349886,0.07919115,0.03702197,0.7349886,-28.235618591308597
SMA02943-D02_20240329_165912.wav,270.0,20240329_170342,20240329_170342.flac,0.0037497482,0.006616618,0.01975232,0.017251158,0.005671672,0.0017065282,0.024701755,0.006616618,0.01975232,0.024701755,-50.64865112304688
SMA02943-D02_20240331_131807.wav,0.0,20240331_131807,20240331_131807.flac,0.11392296,0.20715058,0.005619176,0.016654087,0.0082343845,0.00046507493,0.23178343,0.20715058,0.016654087,0.23178343,-33.61815643310547
SMA02943-D02_20240331_131807.wav,30.0,20240331_131837,20240331_131837.flac,0.5835409,0.7093504,0.0022605022,0.038538776,0.006034312,0.00042946017,0.6946978,0.7093504,0.038538776,0.6946978,-39.40189743041992
SMA02943-D02_20240331_131807.wav,60.0,20240331_131907,20240331_131907.flac,0.02490938,0.046531904,0.009174589,0.017775545,0.005084922,0.0013461668,0.7746466,0.046531904,0.017775545,0.7746466,-38.09808349609375
SMA02943-D02_20240331_131807.wav,90.0,20240331_131937,20240331_131937.flac,0.00086161704,0.001606469,0.0060910233,0.011163505,0.009069588,0.0026713728,0.12003807,0.001606469,0.011163505,0.12003807,-51.64669418334961
